file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,PWN,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
282026,12260,24596,1,8,4,0,1,-9,8,2,0,0,0,2687.087927,0,0.0103390586,0.03278272333,0.0766232506,0.149657951,0.2785581571,29.74840719,3,5,6,7,8,10,112,0,0.002513750299,0.2002059187,0.5692577894,1.518313813,1.689142845,3.141592654,1.000012047,1.485510241,2.60429109,6.627264294,21.88950699,58.61940545,200254160.5,1,0,0.1092489806,6.013866232,0.4467919364,21485.89678
282141,10949,21990,0,12,2,0,3,-8,6,2,0,0,0,2157.027812,0,0.01124136265,0.03507121458,0.08017439025,0.1471323849,0.2467109316,19.26248801,3,5,6,7,8,10,112,0,0.00584790729,0.2101924541,0.5395399061,1.443540655,1.641088195,3.141592654,1.000017175,1.448066866,2.461208225,5.707220233,18.82985018,53.28961376,84905180.19,1,0,0.0980913057,6.018266508,0.4303359608,10559.07085
282598,57520,115140,0,0,1,0,0,-50,568,167,0,1,1,163674.5865,0.0001999233245,0.06954930054,1.009178017,2.086195766,3.123369745,4.214570674,728.5751884,3,5,6,6,7,8,75,0,0.0153812667,0.04950908073,0.1235453053,0.4793651278,1.515274458,3.141592654,1,2.007130089,3.231390929,7.060267101,20.10265476,39.05363715,170044628.7,1,0,1.42152672,6.005215577,0.2115489647,1842.301831
283342,3575,7230,0,0,4,0,0,-40,0,0,1,1,1,11660.56632,4.66E-06,0.2738642647,0.5715088654,1.391386679,3.032964355,5.119221164,321.9687243,3,5,6,7,8,9,21,0,0,4.07E-06,1.570796327,1.570796327,1.570796327,3.13770575,1.000004661,1.430735358,2.111430804,4.179299373,11.35492472,27.02807629,49950306.91,1,1,1.612803088,6.067132867,0.6023607643,9674.525845
283361,3155,6310,35,0,18,0,0,0,175,14,0,1,0,9424.884601,0,0.6921430825,1.213090724,2.066064427,2.972053312,3.804906803,6.450519867,3,5,6,7,8,8,11,0,0,6.49E-13,1.570796327,1.570796327,1.570796327,3.141592654,-691183357966750,1.301534417,1.696311528,3.280068316,11.29874237,21.5440767,1024085031783768,0,0,1.493642567,6,0.6134912274,53503965583
285364,279,582,0,20,1,0,2,12,0,0,0,0,0,1779.731659,0,0.5668282289,0.8497011075,1.49559168,7.339819654,13.32309333,65.02415543,3,5,6,6,8,10,22,0,0,5.40E-06,1.570796327,1.570796327,1.570796327,2.48759169,1.011351242,1.716891329,2.939420186,6.987012145,31.02919851,46.90251968,25001091251343,1,1,3.057958177,6.086021505,0.5909871151,155798105449
285365,189,398,0,20,1,0,2,14,0,0,0,0,0,1220.49596,0,0.4349219357,0.9406598562,1.492925228,7.339819654,14.77055808,63.51111672,3,5,5,6,8,9.6,22,0,0,5.01E-06,1.570796327,1.570796327,1.570796327,2.487591726,1.024854223,1.716891329,3.429555646,6.071964477,28.22055602,43.09072271,25001091251343,1,1,3.066572765,6.063492063,0.5972310188,118923024513
285366,99,214,0,20,1,0,2,16,0,0,0,0,0,661.2602111,0,0.0751480417,0.9618819538,1.48492587,7.40410986,17.3740275,38.72,3,5,5,6,8,11,22,0,0,3.19E-16,1.570796327,1.570796327,2.133665549,2.487589716,1.024854223,2.28020978,3.455535941,4.546800076,13.30797214,28.22356712,81.24450021,1,1,3.090000986,6,0.6142784214,7.003307479
285367,297,626,2,28,1,0,4,18,5,0,0,0,0,1717.862659,0,0.32296999,0.8135169873,1.48492587,6.225285731,10.16528204,69.68565705,3,5,6,6,7,9.2,22,0,0,3.19E-16,1.570796327,1.570796327,1.570796327,2.35619512,1.024519602,1.716891329,3.224829829,8.795681245,31.03433438,47.40305567,24156142662052,1,0,2.74418955,6.094276094,0.5371213029,142322202531
285368,207,442,2,28,1,0,4,20,5,0,0,0,0,1158.259298,0,0.322915945,0.8135169873,1.484926489,6.616253178,8.276561139,65.07367575,3,5,6,6,7,10,22,0,0,5.55E-17,1.570794965,1.570796327,1.570796327,2.35619512,1.024519602,1.716891329,3.429582031,8.710952791,31.03394003,47.81563465,22597681443870,1,0,2.62049615,6.077294686,0.5201485417,99159114420
285369,117,258,2,28,1,0,4,22,5,0,0,0,0,598.6559926,0,0.0115881375,0.8358522281,1.48492587,6.836643971,7.5627475,38.5,3,5,6,6,8,11,22,0,0,0,0.9332314857,1.570796327,1.570796327,1.570796327,1.024519602,2.366828563,3.468698377,8.675527137,27.18622955,36.09026543,6598.065039,1,0,2.320372064,6.034188034,0.4785854676,39.78210171
285376,7704,15416,34,0,43,0,0,-4,102,0,1,1,1,43703.52477,0,0.4349590588,0.99974438,1.616417081,6.62095,11.59511702,69.68650177,3,5,5,6,7,10,22,0,0,0.2520746594,1.570796327,1.570796327,1.570796327,3.141592654,-1111826158007095,1.716920393,3.429492161,7.424110538,31.03172789,43.10205756,727457710562071,1,0,2.83494582,6.003115265,0.6118297477,1806297297718
285440,231772,409225,5,0,1100,54465,0,-73,175314,17,1,1,1,1097999.735,0,1.191028048,2.033047475,3.516540725,5.524200421,7.074754822,75.50533185,2,5,6,7,7,8,15,0,0.07095369394,0.1872724547,0.3456301007,0.5435113039,0.6920719482,3.141592654,1.000001228,1.274409673,1.773481376,2.988187753,6.02858432,10.70978954,233407851,0,0,2.683119886,5.531902042,0.2406107181,586.1198734
285602,14148,28298,0,0,1,0,0,4,0,0,0,0,1,4388.746116,5.00E-07,0.05777259349,0.09637612236,0.1676651626,0.281862804,0.3880342173,15.77180761,3,5,6,7,8,9,29,0,0.06538347299,0.1490468382,0.2804506329,0.4585578844,0.6254261476,3.138602218,1.000001123,1.190507132,1.489325589,2.27602068,4.939192815,10.68124768,13884.56131,1,1,0.1550903285,5.999717275,0.220471667,7.576553064
285603,5261,10528,0,0,2,0,0,-1,0,0,0,0,1,4760.857957,7.45E-12,0.1183824272,0.2751041804,0.5395316444,0.9082947201,1.240824467,51.46236844,3,5,6,7,8,9,19,0,0.04847515793,0.1249925806,0.2838861074,0.7200455418,1.416568946,3.14108806,1.000078641,1.235069467,1.627907098,2.802748485,7.949324099,20.31173573,40474879.08,1,1,0.4522091524,6.002661091,0.2841931833,3988.781157
285604,6379,12764,0,0,1,0,0,-1,0,0,0,0,1,5279.255051,2.33E-06,0.09552531455,0.2066392049,0.477982565,0.9495658177,1.365041081,20.21847552,3,5,6,7,8,9,19,0,0.04851881457,0.1120654962,0.2138726783,0.4096553941,0.7983487352,3.137133173,1.00001097,1.201025318,1.54775316,2.659060595,7.669865151,24.32453886,127513.8905,1,1,0.4136050651,6.002194701,0.2102589197,37.74781324
285605,5350,10774,0,2,3,0,0,-22,0,0,0,0,0,5195.611042,0,0.1655267002,0.2930768743,0.5023672619,1.051069632,1.597728906,26.10775951,3,5,6,7,8,9,24,0,0.02858596754,0.1489924438,0.2823144221,1.42245584,1.657672684,3.14130153,1.000067749,1.346329815,1.727505472,2.612934849,9.055651021,35.29897211,14287269.42,1,1,0.4822360351,6.03588785,0.3345307147,5482.75633
285606,7386,14768,0,0,1,0,0,2,0,0,1,1,1,4262.16351,9.77E-07,0.09800497069,0.1786612573,0.3158400066,0.5292155722,0.7512208697,60.92195637,3,5,6,7,8,9,77,0,0.06172514805,0.1515128618,0.2870264702,0.4804835925,0.6881351055,3.046006018,1.000034443,1.151565833,1.407153605,2.080566519,4.839010202,13.77797676,17676.09646,1,1,0.2886080383,5.998375305,0.2318753682,11.37243973
285607,5697,11390,0,0,1,0,0,2,0,0,1,1,1,4589.905311,8.17E-06,0.08371312753,0.1887413735,0.4735602343,0.9479104185,1.384857606,17.1717542,3,5,6,7,8,9,77,0,0.04629640713,0.1043872988,0.20336394,0.372146646,0.5798739023,2.987588503,1.00005804,1.212504802,1.599810583,2.745688106,7.318707527,18.73503655,146019.5521,1,1,0.4029767613,5.997893628,0.1864605851,33.3979832
285608,11444,22918,0,0,1,0,0,1,0,0,0,0,1,5518.729361,2.12E-06,0.06301460988,0.1293257644,0.2512878525,0.4566059487,0.6793078667,36.1010914,3,5,6,7,8,9,46,0,0.06282068739,0.1448632819,0.2691305917,0.5068319108,0.8113865224,3.13989155,1.000023228,1.211063518,1.578610539,2.598760555,6.576145184,15.85986897,36996.38044,1,1,0.2408032708,6.005068158,0.2373369661,13.18478266
285609,19444,41500,7,8,1,0,51,60,125,112,0,0,0,6034.355656,0,0.03093447425,0.06799245896,0.1286249275,0.2396117928,0.3872237856,60.61633193,3,5,6,7,8,9,98,0,0.06086251447,0.1734749857,0.3505564729,0.7329257641,1.541710773,3.141592654,1.000002452,1.197479229,1.588333927,3.258713564,15.19573926,52.82577821,1112719256473,1,0,0.1454061604,6.262497429,0.3359094157,58758058.73
285610,19846,39688,0,0,1,0,0,2,0,0,1,1,1,5964.777879,1.82E-12,0.03956686823,0.08197200661,0.154025766,0.2598728692,0.3567415576,64.0218,3,5,6,7,8,9,45,0,0.06724901251,0.1681735964,0.3394206587,0.6145909803,0.9090188417,3.101565613,1.00002607,1.155525721,1.465614065,2.393380044,6.53966275,21.188053,5136351.52,1,1,0.1502917224,5.999395344,0.2684446195,297.9732106
286158,4707,9418,0,0,1,0,0,-2,0,0,1,1,1,5179.339003,1.63E-05,0.1704089569,0.3411626614,0.6266924976,1.023758546,1.363110896,65.0221162,3,5,6,7,8,9,41,0,0.04843584037,0.112091005,0.2054808305,0.4334964542,0.9997260049,3.022168726,1.000026511,1.234356127,1.601370383,2.723039937,7.863922859,20.41229077,24399.47691,1,1,0.5499404335,6.002549395,0.2169614046,14.81340202
286159,4714,9452,0,0,2,0,1,0,1,2,0,0,1,6610.992542,1.48E-08,0.1538287521,0.379588196,0.8104401918,1.315560272,1.755448293,82.50389258,3,5,6,7,8,9,26,0,0.04021991047,0.112157486,0.2239797151,0.4688707725,1.162537435,3.130433581,1.000000928,1.2880972,1.681704683,2.841821903,7.146678227,17.93050491,6750403.868,1,0,0.6994279033,6.010182435,0.244704386,1485.038122
286160,6639,13282,0,0,1,0,0,-2,0,0,1,1,1,7879.424386,1.38E-05,0.1879420662,0.3568434679,0.6612252983,1.337372366,1.694056471,74.60359,3,5,6,7,8,8,22,0,0.05693927271,0.1542348982,0.2540812277,0.5685541216,1.418305312,3.068096368,1.000109086,1.241637224,1.631696434,2.711641865,6.022595256,13.95922862,111110.2106,1,1,0.593240806,6.001807501,0.2763399227,19.55456088
286161,8122,16240,0,0,1,0,0,2,0,0,1,1,1,4113.512151,5.08E-13,0.01526871636,0.05834368115,0.280290007,0.6661873048,0.9753739751,15.8918487,3,5,6,7,8,9,21,0,0.08356628486,0.2113102749,0.5025323719,0.874991896,1.216192876,3.1315055,1.000009769,1.102613651,1.334062343,1.972666611,4.052071995,9.988175693,331369.1936,1,1,0.2532950832,5.998522531,0.3626935504,41.65547358
286162,7031,14062,0,0,3,0,0,2,0,0,0,0,1,3870.380096,2.87E-06,0.105509944,0.1923187181,0.3348374624,0.5626899087,0.7511892477,10.21171172,3,5,6,7,8,8,22,0,0.05094145004,0.1233574072,0.2381220789,0.4069499983,0.6374411214,3.135811886,1.000074871,1.138657555,1.321382585,1.827577985,3.425900269,7.032242254,14467.22782,1,1,0.2752368152,5.999431091,0.2103618983,7.861481735
286163,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
286886,5912,11902,0,0,1,0,1,6,1,2,0,0,1,3177.838357,1.68E-08,0.07134009539,0.1591658943,0.3227535172,0.6065888059,0.8552823296,9.330448189,3,5,6,7,8,9,23,0,0.05327547525,0.1261841273,0.2403893949,0.4957861877,0.9226216369,3.141592654,1.000007679,1.209935228,1.589921248,2.836851016,8.151515181,21.29418944,56065154.59,1,0,0.2670003661,6.02435724,0.2357121291,9495.706493
286985,5256,10584,18,0,18,0,0,-36,45,0,1,1,1,31478.43808,0,0.4817177735,0.84972951,1.49565185,6.62095,12.14291449,69.68650672,3,5,5,6,7,9,22,0,0,0.2520763994,1.570796327,1.570796327,1.570796327,3.141592654,-638955205759672,1.71685375,3.429490597,8.788962272,31.03476162,47.40024686,727464465943108,1,0,2.974153257,6.04109589,0.6162199173,3053382878377
286986,80,160,0,0,1,0,0,0,0,0,1,1,1,312.751257,0.292804736,0.7478236077,1.858439742,3.528024804,3.716884708,3.716889565,3.716889565,3,5,5.5,6,7,7,21,0,0,0.1570710465,1.570796327,1.570796327,1.570796327,1.570796327,1.217813248,2.314410629,4.222398047,5.029555281,31.02962138,31.03339658,43.09249855,1,1,1.954695356,6,0.5759586532,7.359553037
286987,80,160,0,0,1,0,0,0,0,0,1,1,1,238.4136342,0.292804736,0.7478236077,1.238961495,2.477913063,2.477926377,2.479904959,3.465076541,3,5,5.5,6,7,7,21,0,0,0.1570710465,1.570796327,1.570796327,1.570796327,1.570796327,1.217813248,1.716974231,2.941106576,5.029555281,31.02962138,31.03339658,43.09249855,1,1,1.490085214,6,0.5759586532,6.889868923
287448,200,400,0,0,1,0,0,0,0,0,1,1,1,3615.592973,0.0119749287,1.215537693,4.592434092,17.43119674,18.90739223,18.90740626,44.8246,3,5,5,6,6,9,33,0,0,0.06540870036,1.570796327,1.570796327,1.570796327,1.570796327,1.141121887,3.138476058,6.825279961,9.235171932,34.66815604,117.4426582,235396.2415,1,1,9.038982432,6,0.5550147021,1471.287784
288349,96,188,0,0,1,0,0,2,0,0,1,1,1,16362.54074,0.267985205,1.03526345,1.2679,43.67899895,78,80,3433.0161,3,5,5,6,7,9,17,0,0,0.2617534901,1.570796327,1.570796327,1.570796327,1.570796327,1.207473183,1.437721388,1.996347307,27.03372584,78.95106072,534.6541771,69891.45057,1,1,87.03479117,5.875,0.601581572,908.1127409
288350,274,548,0,0,1,0,0,0,0,0,1,1,1,17331.26119,0.2679419025,2.2,8.99,22.89,76,153.9,651.9,3,4,6,7,8,10,18,0,0,0,1.570796327,1.570796327,1.570796327,1.570796327,1.001355918,1.901096567,4.642551567,15.26263769,217.093964,591.2141513,69891.45057,1,1,31.62638903,6,0.7299807747,547.1853099
288351,288,552,0,0,12,0,0,12,0,0,1,1,1,4619.599881,0.65895,3,4.508832,8.137613568,15.00028042,22.803,96,3,5,6,6,7,7,8,0,0,0.7853981634,1.570796327,1.570796327,1.570796327,1.570796327,1.05714069,1.453995219,3.706731111,5.397828589,9.934265216,12.21648093,54.60650339,1,1,8.368840364,5.75,0.7436611876,4.97808476
288352,501,978,0,0,12,0,0,12,0,0,1,1,1,4662.891873,6.54E-16,0.8149651711,3,5.3934,13.87868,18.19326234,46.52226122,3,5,6,6,7,9,14,0,0,0.5235972026,1.570796327,1.570796327,1.613358807,3.141592653,1.00163334,1.820927177,5.397828589,23.8370279,138.940692,887.8784904,1.79736E+15,1,1,4.767783101,5.856287425,0.7110240844,22221472939766
288353,1372,2692,0,0,26,0,0,26,0,0,1,1,1,43019.55221,6.54E-16,1.007302076,3,7.2001346,22.62401133,47.9123,3433.0161,3,5,6,7,8,9,18,0,0,0.5231727611,1.570796327,1.570796327,1.570796327,3.141592654,-684858176620856,1.685545265,5.397828589,23.83900004,140.3909301,594.9328884,2055538391543756,1,1,15.98051717,5.886297376,0.7094968725,16818380426971
288354,1756,3444,0,0,34,0,0,34,0,0,1,1,1,53543.00255,3.75E-16,1,3,7.2001346,18.17136,38,4270.3371,3,5,6,6,8,9,18,0,0,0.5234632416,1.570796327,1.570796327,1.570796327,3.141592654,1.001355918,2.06106422,5.397828589,23.65073078,148.6951495,646.9743711,1903965359900452,1,1,15.54674871,5.883826879,0.7050132624,11611003082614
288355,2132,4180,0,0,42,0,0,42,0,0,1,1,1,64066.52468,1.17E-16,0.9986844631,3,6.91665,15.73677,31.51626462,5107.6581,3,5,6,6,8,9,18,0,0,0.5232630248,1.570796327,1.570796327,1.596552407,3.141592654,-817519878349598,2.102221632,5.397828589,23.56508338,158.2264517,1047.203087,2215163875449532,1,1,15.32691978,5.881801126,0.7131211146,15417866437102
288446,1962,3944,0,0,1,0,0,-10,0,0,0,1,1,4877.190046,1.19E-12,0.09898547286,0.3353331358,1.123289034,3.674195637,6.035707795,38.31571891,3,5,6,7,8,9,27,0,0.07146251345,0.2808738134,0.7348870936,1.316849138,1.617910574,3.099174995,1.000890589,1.291265894,1.663120602,3.097971358,9.041862113,25.07170983,478785.423,1,1,1.236610052,6.03058104,0.4823282643,219.5745743
288447,14351,28736,0,0,1,0,0,6,0,0,0,0,1,3757.529817,1.97E-11,0.03060581154,0.06108874214,0.1255254203,0.2517806011,0.384064327,55.57660555,3,5,6,7,8,9,90,0,0.1000333456,0.2412506823,0.4600672679,0.729346179,0.960311907,3.132400938,1.000011561,1.246029406,1.695816629,3.018306493,7.74748439,17.9783526,71916.36536,1,1,0.1307603639,6.003902167,0.3381549453,20.77434581
288609,3948,7944,26,0,12,0,0,-24,120,26,1,1,1,36564.85313,0,0.3440365719,0.7484776,1.616362425,7.339856777,20.125,268.3702075,3,5,5,6,7,9,43,0,0,0.2520291502,1.570796327,1.570796327,1.570796327,3.141592654,-1013309916158361,1.716891329,3.538133292,10.46105717,39.42273848,159.6523955,1720258602718795,1,0,4.602826426,6.036474164,0.6235941362,19254982320434
288801,307,638,1,20,1,0,2,12,12,3,0,0,0,3077.812632,0,0.4349219357,0.8402636013,1.576071538,7.339819654,20.4676558,220.8864425,3,5,6,6,8,10,22,0,0,3.42E-16,1.570796327,1.570796327,1.570796327,3.141592654,1.024854223,1.716891329,3.309354337,6.840990368,31.02919851,46.98183753,633402188832688,1,0,4.82415773,6.078175896,0.5817884406,1087468515995
288802,325,682,3,28,1,0,4,18,15,3,0,0,0,3016.331529,0,0.322957775,0.7478547,1.565817002,6.538686928,15.53360343,268.3699224,3,5,6,6,8,10,22,0,0,5.55E-17,1.570796327,1.570796327,1.570796327,3.141592654,1.024519602,1.716891329,3.468671638,8.711355497,31.03394003,47.40305567,633402188832688,1,0,4.422773503,6.086153846,0.534337069,1032239554383
289646,126,252,0,0,1,0,0,0,0,0,1,1,1,503.5021297,0.002303594858,0.3985425549,0.6536677286,0.730199096,3.75,7.183357836,34.7996542,4,5,5,6,10,11,15,0,0,0.04169509529,1.570796327,1.570796327,1.570796327,2.352326896,1.002567199,3.749107929,3.923880753,9.275090056,47.30381762,91.14774968,2189.214073,1,1,1.998024324,6,0.5891640477,31.22557382
289648,236,472,0,0,1,0,0,0,0,0,1,1,1,551.1853036,0.0006912850372,0.1225737253,0.5030367236,0.6536689914,2.020398431,4.339310668,34.86849095,4,5,6,6,7,11,20,0,0,0.003982252357,1.570796327,1.570796327,1.570796327,2.355122807,1.003250435,3.268586654,3.97943692,7.789757023,34.38303316,76.23065744,1686.362878,1,1,1.167765474,6,0.5714884049,23.64881648
289649,356,712,0,0,1,0,0,0,0,0,1,1,1,588.3925936,0.0001598175763,0.07226032603,0.1582896411,0.6536678857,0.784926465,2.924850344,34.88060052,4,5,6,6,7,10,21,0,0,0.03293731032,1.570796327,1.570796327,1.570796327,2.346789821,1.004418237,3.492456021,4.286174497,8.560726405,28.63457853,76.77448004,124087205.6,1,1,0.8263940921,6,0.5644110093,174323.9965
289650,146,292,0,0,1,0,0,0,0,0,1,1,1,624.6288834,0.03293101168,0.6536670285,0.6813397408,0.9626250418,4.085562258,6.317177255,34.83765437,4,5,5,6,9,11,16,0,0,0.04015203048,1.570796327,1.570796327,1.570796327,2.564949012,1.006086122,2.672935284,3.749113683,5.352473198,24.67187772,54.80433145,3504.695281,1,1,2.139140012,6,0.6089525483,24.89847471
289651,266,532,0,0,1,0,0,0,0,0,1,1,1,667.5021864,0.0007680547933,0.1006605118,0.4339719167,0.7174236861,2.012857163,5.464188149,34.74114438,4,5,6,6,7,10,19,0,0,0.0279107197,1.570796327,1.570796327,1.570796327,2.358349049,1.00827451,2.941856261,3.825124202,7.082664154,22.28278857,62.23554457,12731.5863,1,1,1.254703358,6,0.5717818226,86.56130669
289652,280,560,0,0,1,0,0,0,0,0,1,1,1,704.8575302,0.0005339769546,0.08603174286,0.3196861558,0.7111612486,1.957940362,5.227059069,34.90609108,4,5,6,6,7,10,20,0,0,0.01052235213,1.570796327,1.570796327,1.570796327,2.358899394,1.011008633,3.115522047,4.127465642,7.842988804,27.02875458,65.68830503,760004.4085,1,1,1.258674161,6,0.5616160569,1390.356363
289653,142,284,0,0,1,0,0,0,0,0,1,1,1,747.7155476,0.05055811885,0.6536677804,0.7310980322,1.761834331,5.705279058,8.80049064,34.39267527,4,5,5,6,8.9,10.95,16,0,0,0.03187131863,1.570796327,1.570796327,1.570796327,2.354487687,1.014137369,2.053481701,3.749116804,5.54082066,22.05551446,43.4910868,351.7197462,1,1,2.632801224,6,0.584056481,12.04407741
289654,426,852,0,0,1,0,0,0,0,0,1,1,1,804.9470527,0.0004602832605,0.0658676764,0.1576911321,0.6536685766,1.449084769,3.457249679,34.70847168,4,5,6,6,7,10,20,0,0,0.03003616869,1.570796327,1.570796327,1.570796327,2.355851484,1.017558472,3.576067255,5.268192777,9.692381723,29.98611703,70.57894143,27973.6946,1,1,0.944773536,6,0.5552972856,89.83908634
289655,292,584,0,0,1,0,0,0,0,0,1,1,1,847.9522035,0.0005244986651,0.08780935423,0.5211686164,1.119919341,2.438077466,6.077307082,37.44059277,4,5,6,6,7,10,22,0,0,0.007699857922,1.570796327,1.570796327,1.570796327,2.352750156,1.021969851,3.356778871,4.271032968,8.212180481,27.72810156,65.35266849,8666.922706,1,1,1.451972951,6,0.5600750186,31.68309725
289658,330,660,0,0,1,0,0,0,0,0,1,1,1,927.6143938,0.0002388738094,0.1235076302,0.4421541078,1.097005932,2.929636832,6.00465702,33.79481595,4,5,6,6,6,8,27,0,0,0.01835312855,1.570796327,1.570796327,1.570796327,2.354413781,1.027405817,2.255398995,3.749113683,7.218993785,20.97370997,40.65142442,31384.19045,1,1,1.405476354,6,0.5614520218,71.43271862
289659,162,324,0,0,1,0,0,0,0,0,1,1,1,970.1013036,0.08357270218,0.6536689914,1.541078337,2.444639274,6.268152051,8.73599249,34.88896391,4,5,5,6,8.9,10.95,17,0,0,0.02787178688,1.570796327,1.570796327,1.570796327,2.35583677,1.033914745,1.645085945,3.749110538,4.719831725,17.05351876,32.36648059,161.9013279,1,1,2.994139826,6,0.5942430495,8.676707418
289660,274,548,0,0,1,0,0,0,0,0,1,1,1,1042.190139,0.0006912645895,0.1749806996,0.6536678527,1.884094817,4.061180537,6.866691391,36.61334536,4,5,6,6,7,11,17,0,0,0.0005216204132,1.570796327,1.570796327,1.570796327,2.35719591,1.040906174,2.023424788,3.749114681,6.826180409,20.48180534,44.27433634,278.7157667,1,1,1.901806823,6,0.5764822865,10.25329178
289661,396,792,0,0,1,0,0,0,0,0,1,1,1,1105.6184,0.0003667845949,0.08074907658,0.1877728899,0.8138373468,2.607020279,6.002776488,37.3132604,4,5,6,6,7,10,26,0,0,0.02564131185,1.570796327,1.570796327,1.570796327,2.355117574,1.048418992,2.915652432,4.048932024,7.93843658,20.57817118,42.61728473,5984.756689,1,1,1.395982828,6,0.5683393494,19.08527762
289662,186,372,0,0,1,0,0,0,0,0,1,1,1,1169.944799,0.09459379774,0.6536703092,1.54376036,2.573713828,6.510687874,12.31429426,48.80090103,4,5,5,6,8.5,10,18,0,0,0.02472743516,1.570796327,1.570796327,1.570796327,2.56494785,1.057200833,1.529257807,3.749095065,4.607987429,16.43829336,29.20888309,2172.641023,1,1,3.145012901,6,0.6076748472,14.29116653
289663,304,608,0,0,1,0,0,0,0,0,1,1,1,1242.642445,0.0007681510624,0.1166184215,0.6536667645,2.208044974,4.192644388,7.349947323,54.77588314,4,5,6,6,7,10,27,0,0,0.02532347034,1.570796327,1.570796327,1.570796327,2.357752895,1.060242852,2.184367425,3.749122062,6.798462183,20.63097445,37.89553123,4769.945395,1,1,2.043819811,6,0.5761911095,24.26277164
289664,316,632,0,0,1,0,0,0,0,0,1,1,1,1311.913026,0.0005338992605,0.09936073394,0.6536666478,2.349186871,4.57963271,7.74494148,55.9031514,4,5,6,6,7,10,23,0,0,0.008649281275,1.570796327,1.570796327,1.570796327,2.356067678,1.02614658,2.460826503,3.749122687,7.516439032,21.64279774,38.97684655,3802.161565,1,1,2.07581175,6,0.5672957573,18.43629018
289665,178,356,0,0,1,0,0,0,0,0,1,1,1,1388.656792,0.123259573,0.6536704632,2.411571119,3.619450323,7.762329194,17.06401903,69.30599737,4,5,5,6,8,10,15,0,0,0.02372744722,1.570796327,1.570796327,1.570796327,2.35456319,1.024780066,1.411209202,3.749102656,4.834157105,15.51628635,27.14807542,222.3250304,1,1,3.900721325,6,0.5896010459,7.457566163
289666,458,916,0,0,1,0,0,0,0,0,1,1,1,1481.741421,0.0004602374129,0.06843262407,0.1678264765,0.7997244851,3.124999523,7.115379638,75.63996101,4,5,6,6,7,10,24,0,0,0.02426318731,1.570796327,1.570796327,1.570796327,2.355632543,1.01420609,3.308973419,4.704730775,9.052064112,23.47689931,43.953136,178114.6225,1,1,1.617621639,6,0.5599749037,241.2686969
289667,326,652,0,0,1,0,0,0,0,0,1,1,1,1562.613397,0.0005243765463,0.0989865003,0.6536664544,2.632456803,5.881389669,10.0126715,58.9592158,4,5,6,6,7,10,21,0,0,0.007045427085,1.570796327,1.570796327,1.570796327,2.357112023,1.01667541,2.508953942,3.864403043,7.531795615,20.70054413,38.10157605,30410.34397,1,1,2.396646314,6,0.5659656614,82.55014675
289668,450,900,0,0,1,0,0,0,0,0,1,1,1,1674.61785,0.0003307785355,0.1030815248,0.2731220243,1.101588465,2.88680627,7.914172657,55.75529378,4,5,6,6,7,9,21,0,0,0.00271682217,1.570796327,1.570796327,1.570796327,2.358126733,1.055747282,2.124933925,3.749120243,7.291551245,17.44741156,37.25805135,91769109.31,1,1,1.8606865,6,0.5581443187,102080.23
289669,290,580,0,0,1,0,0,0,0,0,1,1,1,1759.23357,0.0006912821391,0.1749808079,0.6536684449,2.909556858,6.638128281,13.96129524,71.71480095,4,5,6,6,7.1,10,17,0,0,0.002718164543,1.570796327,1.570796327,1.570796327,2.356796798,1.058762595,1.833561549,3.749114981,6.939890496,21.24951231,59.626538,426936.0375,1,1,3.033161327,6,0.5735929302,766.1286842
289670,400,800,0,0,1,0,0,0,0,0,1,1,1,1875.478978,0.0006913455218,0.1104601563,0.4385077326,2.342086669,3.962574359,10.64179251,57.25726717,4,5,6,6,7,10,16,0,0,0.002713132144,1.570796327,1.570796327,1.570796327,2.355583107,1.058185021,2.101023043,3.749118699,7.411000013,20.41774869,39.32634546,849735.3221,1,1,2.344348722,6,0.5674463198,1074.671374
289671,520,1040,0,0,1,0,0,0,0,0,1,1,1,1984.856658,0.0003668012814,0.08065286059,0.1775915754,0.8192780903,3.20692062,8.396089638,60.52718053,4,5,6,6,7,9,21,0,0,0.002716054736,1.570796327,1.570796327,1.570796327,2.356488819,1.048414575,2.537657132,3.953580806,8.010541929,20.4408185,37.04046726,20886.60759,1,1,1.908516017,6,0.5635338035,30.62910689
