ID,Thing ID,License,Link,No duplicated faces,Closed,Edge manifold,No degenerate faces,Vertex manifold,Single Component,PWN
97163,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/db/53/34/38/f2/gooseneck.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
97164,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/62/7f/18/c4/55/griff_drive_linkage.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
97165,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/7b/82/73/86/de/griff_drive_linkage_cap.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97166,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/d6/52/9b/22/50/griff_drive_wheel.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97167,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/4e/d9/6d/4d/b2/griff_end.STL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
97168,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/cb/16/0f/f9/77/hook.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97169,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/ff/5f/ae/d4/41/hook_cage_wall.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
97170,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/70/19/c0/62/b6/hook_cage_wall_lower.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97171,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/4a/85/22/ea/ba/hook_plate.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
97172,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/5a/77/96/98/6f/needle.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97173,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/97/15/24/77/a6/needle_holder.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
97174,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/73/5b/23/79/d7/rail_holder_back.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97175,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/c7/b4/db/a4/rail_holder_front.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97176,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/55/7c/c3/d6/e5/small_drive_gear.STL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
97177,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/fd/8b/d0/f2/7a/cylinder_rail.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97179,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/e6/ca/15/ce/bc/cylinder_end.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97187,33696,Creative Commons - Public Domain Dedication,https://thingiverse-production-new.s3.amazonaws.com/assets/36/89/96/ff/90/card.STL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
97248,33732,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f3/fd/3b/7f/79/landing_gear.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
97254,33732,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/8f/5a/cb/aa/bc/tie_rod_ends.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97256,33732,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/6c/af/88/f2/52/wing_tie_down_brackets.stl,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97413,33804,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/90/9f/a2/af/cd/knight_andreas-boehler.de.stl,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
97430,33818,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/65/3f/61/b2/17/minifuge_bottom.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
97431,33818,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/fe/60/e9/54/bd/minifuge_top.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
97432,33818,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/d8/9e/db/7a/62/minifuge_rotor.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
97473,33305,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/04/77/38/97/65/arm1_with_smaller_joint.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97474,33305,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/2a/1c/ff/9e/cd/main_body_with_bigger_holes.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97478,33305,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/9c/c9/58/fe/3b/tracks_with_bigger_slot.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97488,33765,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/82/ea/ea/6a/60/ZipBag_SidesClasp.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97489,33765,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/bd/7a/2b/90/92/Tester_Fabric.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97490,33765,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/89/47/eb/97/27/Tester_Clasp.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97492,33842,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/9e/f6/37/99/41/OCP_logo.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97493,33842,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/a9/29/d3/3f/3b/OCP_top.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97494,33842,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/01/4e/f1/56/OCP_bottom.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97503,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/dc/b3/cb/eb/d9/SixLegChassis.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97507,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f8/44/a2/35/18/OneArmBodyBack.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97511,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/41/12/92/19/e9/OneArmBodyFront.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97512,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/11/90/f7/91/17/UnderChassis.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97513,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/46/53/9a/2c/59/LeftArm.stl,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
97514,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/65/e9/19/48/c6/MedLegsXTwo.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97515,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/d4/86/68/ca/4a/LargeLegsXTwo.stl,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
97588,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/38/0d/dd/78/8f/lowerCasing.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97589,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/2e/69/2b/64/99/upperCasing.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
97590,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c7/50/e0/de/15/driveShaft.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97591,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/08/1e/da/a9/34/sleeve.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97593,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/2d/ee/3a/28/8c/piston.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97594,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/38/96/57/1f/af/crank.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97595,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/6e/3b/26/3b/fb/rod.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
97596,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/19/1e/ce/1a/d9/clip.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97597,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/99/69/6d/e7/70/pin.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
97599,33883,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/e0/77/7e/c9/af/handle.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
97629,33851,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0c/d7/79/36/28/FeetxSix.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97657,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/58/f2/61/59/2a/BigBen_Part1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97658,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/01/a9/77/14/a7/BigBen_Part2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97659,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/9d/52/ec/28/a0/BigBen_Part3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97660,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/e8/0b/32/cb/07/BigBen_Part4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97661,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f4/a5/64/52/1b/BigBen_Part5.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97674,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/2e/d7/0c/9a/65/BigBen_Part7.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97686,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/16/55/85/f3/10/BigBen_Part6.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97729,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/a5/4a/10/e5/5b/Tilt_cap.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97730,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0c/89/97/fa/52/Tilt.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97731,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/60/17/cf/da/bc/Lower_clip.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97732,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/19/7b/90/e5/bd/Upper_clip.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97733,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f7/29/7a/93/01/Knob_1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97734,33940,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/78/ad/0e/1a/Knob_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97787,33960,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/d0/be/30/42/78/ornament_body.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97788,33960,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/58/87/01/db/87/ornament_surface_layer.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97805,33965,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/e1/68/97/da/BubblePot1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97843,33965,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/bb/3f/d0/d6/97/BubblePot2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97854,33965,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/2b/e8/61/03/ec/BubblePot3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97859,33965,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/d9/a5/f0/9f/79/BubblePot4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97866,33965,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/92/35/69/ad/c1/BubblePot5.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97908,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/12/58/99/00/38/crank.stl,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
97909,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/57/00/03/9f/85/box_front_n_back.stl,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
97910,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/89/02/e7/e6/c0/box_top_bottom_n_drawer.stl,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
97911,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/b0/28/8e/ae/a8/sharpener_drum.stl,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
97912,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/ed/28/f4/1b/1f/testing_plates.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
97939,33983,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/87/30/27/70/14/Snowman__Arm_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97940,33983,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/06/eb/9a/12/cc/Snowman__Body_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97941,33983,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/8d/2d/4b/c9/48/Snowman__Hat_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97942,33983,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/10/1d/f6/55/ef/Snowman__Nose_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98006,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/4c/33/e2/0c/00/GoldBigBenFace.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98008,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/cd/61/2a/13/3e/BlackBigBenFace.stl,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
98009,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0e/3e/62/a7/f7/WhiteBigBenFace.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98012,33986,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/1d/2e/7d/51/4f/XmasSet_Coal_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98016,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/d5/0b/1d/86/a4/XmasSet_LGPresentBottom_X1.stl,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
98017,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/56/c6/a3/34/a4/XmasSet_LGPresentTop_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98018,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/79/81/48/9a/5f/XmasSet_MPresentBottom_X1.stl,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
98019,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/4f/32/f2/82/c6/XmasSet_MPresentTop_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98020,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/6c/2e/b5/6e/b3/XmasSet_SPresentBottom_X1.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
98021,33988,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/5c/a0/a5/b9/c2/XmasSet_SPresentTop_X1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98096,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/78/e3/00/90/d1/box_sides.stl,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
98163,34107,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/af/83/11/13/e4/PEZ-feet-connector.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98165,34107,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/2a/78/22/15/4e/PEZ-feet-top-connector.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
98195,34110,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c7/96/1d/c1/c4/MakerSenga.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98196,34110,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/83/01/f9/66/bd/MakerSenga_cap.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98325,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0f/11/5f/f1/29/gears_n_stuff.stl,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
98330,34021,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c2/65/63/08/3d/bearing.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98350,27233,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/24/c1/0f/68/d6/curved_connector_bar_v2.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98351,27233,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/20/6b/25/e7/ed/connector_bar_v2.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98352,27233,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/e3/89/c5/22/c6/Nautilus_Gears_Plate.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
98412,34194,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0a/e2/39/87/5a/Support_Level_1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98413,34194,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/b8/c5/e1/f6/5f/Support_Level_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98478,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/1e/f4/bd/6a/f1/BigBen_Part8c-2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98479,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c1/45/03/b5/f5/BigBen_Part8d-2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98480,34228,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/b5/13/df/f1/eb/testa_semp.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98517,34245,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c3/fe/d4/0d/72/Lincoln_Log_2_slots.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
98518,34245,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/98/a1/b5/0b/d2/Lincoln_Log_3_slots.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
98535,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/7a/aa/0a/bf/55/BigBen_Part8a-2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98546,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/43/e8/95/6c/7f/BigBenTop.stl,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
98567,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/24/da/5e/ce/40/BigBen_Part8b-2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98571,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/62/eb/90/4e/09/BigBenAssembled.stl,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
98572,33913,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/27/3b/55/92/be/BigBenBottom.stl,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
98576,34277,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/e2/2b/59/47/ff/deer_head_detailed.stl,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
98625,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/d7/3a/6b/b1/da/cathedral_3.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98649,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/99/8a/5d/a5/44/cathedral_with_road_2.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98651,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/2d/90/96/21/4b/city_city_city_city_1.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98653,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/64/1e/02/6b/d2/city_city_city_farm_noshield_3.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98654,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/4c/a6/24/69/cb/city_city_city_farm_withshield_1.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98655,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/d7/8b/c6/50/dd/city_city_farm_farm_noshield_3.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98656,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/00/19/f3/fd/e9/city_city_city_road_noshield_1.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98657,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/86/1d/0c/d1/34/city_city_farm_farm_split_noshield_2.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98658,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/76/5c/b7/2f/f4/city_city_farm_farm_withshield_2.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98659,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/b4/6c/b5/67/56/city_city_road_road_noshield_3.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98660,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/8c/ec/48/8d/78/city_city_road_road_withshield_2.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98662,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/1c/33/57/7e/d3/city_farm_city_farm_split_3.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98663,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/cf/16/8e/d2/c7/city_farm_city_farm_withshield_2.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98664,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/8c/2a/7a/29/df/city_farm_farm_farm_5.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
98665,34295,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/51/f3/d6/db/3f/city_road_farm_road_4.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
